Q74830536	Lnl	"Dinuclear Paddle-Wheel Copper(II) Carboxylates in the Catalytic Oxidation of Carboxylic Acids. Unusual Polymeric Chains Found in the Single-Crystal X-ray Structures of [Tetrakis(&mgr;-1-phenylcyclopropane-1-carboxylato-O,O')bis(ethanol-O)dicopper(II"
Q46429784	Len	"Dinuclear and Hexanuclear Iron(III) Oxide Complexes with a Bis(bipyridine) Ligand: A New [Fe(6)(&mgr;(3)-O)(4)](10+) Core."
Q114754682	Len	"Dinâmica populacional de bruquíneos (Coleoptera, Chrysomelidae) em Senna multijuga (Rich.) H. S. Irwin & Barneby (Caesalpinaceae)"
Q58313141	Len	"Diode laser-based cavity ring-down instrument for NO<sub>3</sub>, N<sub>2</sub>O<sub>5</sub>, NO, NO<sub>2</sub> and O<sub>3</sub> from aircraft"
Q58313141	Lnl	"Diode laser-based cavity ring-down instrument for NO<sub>3</sub>, N<sub>2</sub>O<sub>5</sub>, NO, NO<sub>2</sub> and O<sub>3</sub> from aircraft"
Q30686121	Last	"Diode-Laser Spectroscopy: Line Profiles of H(2)O in the Region of 1.39 &mgr;m"
Q30686121	Len	"Diode-Laser Spectroscopy: Line Profiles of H(2)O in the Region of 1.39 &mgr;m"
Q30686121	Lnl	"Diode-Laser Spectroscopy: Line Profiles of H(2)O in the Region of 1.39 &mgr;m"
Q82202019	Len	"Diol-POSS®"
Q67075701	Len	"Dioxane toxicity & hepatic mixed function oxidase enzymes in mice"
Q57889176	Len	"Diploptene <i>δ</i><sup>13</sup>C values from contemporary thermokarst lake sediments show complex spatial variation"
Q57889176	Lnl	"Diploptene <i>δ</i><sup>13</sup>C values from contemporary thermokarst lake sediments show complex spatial variation"
Q58068640	Len	"Direct N<sub>2</sub>O<sub>5</sub> reactivity measurements at a polluted coastal site"
Q58068640	Lnl	"Direct N<sub>2</sub>O<sub>5</sub> reactivity measurements at a polluted coastal site"
Q58650102	Len	"Direct comparisons of GOMOS and SAGE III NO<sub>3</sub> vertical profiles"
Q58650102	Lnl	"Direct comparisons of GOMOS and SAGE III NO<sub>3</sub> vertical profiles"
Q113333575	Len	"Direct effects of elevated temperature, reduced pH, and the presence of macroalgae (<I>Dictyota</I> spp.) on larvae of the Caribbean coral <I>Porites astreoides</I>"
Q58061149	Len	"Direct evidence for secondary ice formation at around −15 °C in mixed-phase clouds"
Q58061149	Lnl	"Direct evidence for secondary ice formation at around −15 °C in mixed-phase clouds"
Q58384403	Len	"Direct measurement of NO<sub>3</sub> radical reactivity in a boreal forest"
Q58384403	Lnl	"Direct measurement of NO<sub>3</sub> radical reactivity in a boreal forest"
Q111896104	Len	"Direct measurement of dissolved inorganic nitrogen exchange and denitrification in individual polychaete (<I>Nereis virens</I>) burrows"
Q58384376	Len	"Direct measurements of NO<sub>3</sub> reactivity in and above the boundary layer of a mountaintop site: identification of reactive trace gases and comparison with OH reactivity"
Q58384376	Lnl	"Direct measurements of NO<sub>3</sub> reactivity in and above the boundary layer of a mountaintop site: identification of reactive trace gases and comparison with OH reactivity"
Q58384393	Len	"Direct measurements of NO<sub>3</sub>-reactivity in and above the boundary layer of a mountain-top site: Identification of reactive trace gases and comparison with OH-reactivity"
Q58384393	Lnl	"Direct measurements of NO<sub>3</sub>-reactivity in and above the boundary layer of a mountain-top site: Identification of reactive trace gases and comparison with OH-reactivity"
Q56749406	Lnl	"Direct measurements of OH and other product yields from the HO<sub>2</sub>  + CH<sub>3</sub>C"
Q58002122	Len	"Direct observations of diel biological CO<sub>2</sub> fixation on the Scotian Shelf, northwestern Atlantic Ocean"
Q58002122	Lnl	"Direct observations of diel biological CO<sub>2</sub> fixation on the Scotian Shelf, northwestern Atlantic Ocean"
Q71142499	Len	"Direct pH Measurement of NaCl-Bearing Fluid with an in Situ Sensor at 400°C and 40 Megapascals"
Q71142499	Lnl	"Direct pH Measurement of NaCl-Bearing Fluid with an in Situ Sensor at 400°C and 40 Megapascals"
Q114257606	Len	"Discovering New Trends & Connections: Current Applications of Biomedical Text Mining"
Q114574728	Len	"Discovering where bluefin tuna, <i>Thunnus thynnus</i>, might go: using environmental and fishery data to map potential tuna habitat in the eastern Mediterranean Sea"
Q113691804	Len	"Discovery & Proofs of a Nucleus of Mass and Charge in the Photons/Quantum Particles"
Q64023976	Len	"Discovery of Neonrosella vitiata (Darwin) and Newmanella spinosus Chan & Cheang (Balanomorpha, Tetraclitidae) from the Andaman Sea, eastern Indian Ocean"
Q64023976	Lnl	"Discovery of Neonrosella vitiata (Darwin) and Newmanella spinosus Chan & Cheang (Balanomorpha, Tetraclitidae) from the Andaman Sea, eastern Indian Ocean"
Q112976027	Len	"Discovery of Two Einstein Crosses from Massive Post-blue Nugget Galaxies at z > 1 in KiDS"
Q114755274	Len	"Discovery of the diving beetle Laccornis oblongus (Stephens, 1835) in Bavaria, southern Germany (Coleoptera, Dytiscidae, Hydroporinae, Laccornini)"
Q114023502	Len	"Discovery of the northernmost habitat of the blue coral <i>Heliopora coerulea</i>: possible range expansion due to climate change?"
Q114226721	Len	"Discussion of “Mahmodinia, S., & Javan, M. (2021). Vortical structures, entrainment and mixing process in the lateral discharge of the gravity current. Environmental Fluid Mechanics, 21(5), 1035–1067”"
Q113142724	Len	"Discussion on appropriate positions for CO<SUB>2</SUB> enrichment within plant canopy by measurements of light intensity, CO<SUB>2</SUB> concentration, leaf area and photosynthetic rate in tomato grown by high-wire system"
Q114194015	Len	"Discussion on “Providing renewable cooling in an office building with a Ground–Source heat pump system hybridized with natural ventilation & personal comfort systems”, energy and buildings 261 (2022), 111,982"
Q100540049	Len	"Diseases of Animals Act 1966 (Transmissible Spongiform Encephalopathies) (Fertilisers &Amp; Soil Improvers) Order 2008"
Q60493000	Len	"Disparities between in situ and optically derived carbon biomass and growth rates of the prymnesiophyte <i>Phaeocystis globosa</i>"
Q60493000	Lnl	"Disparities between in situ and optically derived carbon biomass and growth rates of the prymnesiophyte <i>Phaeocystis globosa</i>"
Q114022334	Len	"Dispersal of <i>Bursaphelenchus xylophilus</i> Invading Dead <i>Pinus thunbergii</i> Trees through Oviposition Wounds Made by <i>Monochamus alternatus</i> and Transfer of the Nematodes to Vector Insects."
Q114295356	Len	"Dispersed/Networked Open Social Discovery Research: Applications for Humanistic Machine Learning & Topic Modelling"
Q114266556	Len	"Displaying strengths and weaknesses in national R&D performance through document cocitation"
Q114252820	Len	"Disruptive Technology and Common Law Lawmaking:  A Brief Analysis of A&M Records, Inc. v. Napster, Inc."
Q114576120	Len	"Dissection, Immunohistochemistry and Mounting of Larval and Adult <em>Drosophila</em> Brains for Optic Lobe Visualization"
Q113196319	Len	"Disseminated Infection Disease with Three Nontuberculous Mycobacteria in a Ball Python (<i>Python regius</i>)"
Q99585886	Len	"Disseminating "design Thinking For Prison Industries" Through Teaching Resources, Delivery Models And Training For Trainers"
Q35604095	Len	"Distal deletion of the long arm of chromosome number 1 (q43-->qter) associated with severe mental retardation and a nonspecific dysmorphic syndrome"
Q57879487	Lnl	"Distinguishing between old and modern permafrost sources in the northeast Siberian land–shelf system with compound-specific <i>δ</i><sup>2</sup>H analysis"
Q89679090	Len	"Distinguishing between the East-Asiatic representatives of Paracercion Weekers & Dumont (Zygoptera: Coenagrionidae)"
Q89679090	Lnl	"Distinguishing between the East-Asiatic representatives of Paracercion Weekers & Dumont (Zygoptera: Coenagrionidae)"
Q114348386	Len	"Distribución del cangrejo rojo <i>Procambarus clarkii</i> Girard, 1859 (Decapoda, Cambaridae) en Extremadura"
Q113740281	Len	"Distribución, abundancia y reproducción de <i>Opisthonema oglinum</i> (Pisces: Clupeidae) en la plataforma continental del sur del Golfo de México"
Q114754936	Len	"Distribuição sazonal de Culex (Culex) eduardoi Casal & Garcia (Diptera, Culicidae) em criadouros antrópicos introduzidos em mata residual degradada, área urbana de Curitiba, Paraná,Brasil"
Q114384649	Len	"Distributed Trust & Reputation Models using Blockchain Technologies for Tourism Crowdsourcing Platforms"
Q67070748	Len	"Distribution & excretion of alpha-naphthylthio- [C] urea in albino rats"
Q41873576	Len	"Distribution & synthesis of glycogen in the scorpion Heterometrus fulvipes (C. L. Koch)"
Q113702488	Len	"Distribution Modeling of the Caucasian Rock Agama <i>Paralaudakia caucasia</i> (Eichwald, 1831), (Sauria: Agamidae) Based on an Updated Data Set"
Q113702483	Len	"Distribution and Potential Introduction of the Flat-Tailed House Gecko, <i>Hemidactylus platyurus</i> (Schneider, 1792) (Reptilia: Sauria: Gekkonidae)"
Q113333573	Len	"Distribution and abundance of <I>Panulirus</I> spp. phyllosomas off the Mexican Caribbean coast"
Q113740191	Len	"Distribution and ecological aspects of Anolis (Squamata, Dactyloidae) on the main campus of the Universidad Autónoma de Santo Domingo, Santo Domingo, Dominican Republic"
Q114347565	Len	"Distribution and habitats of <i>Corbicula fluminalis africana</i> (Mollusca: Bivalvia) in South Africa"
Q111896267	Len	"Distribution and morphometry of the deep-sea sternaspids, <I>Sternaspis maior, Sternaspis uschakovi,</I> and <I>Caulleryaspis fauchaldi</I> (Polychaeta), in Mexican Pacific waters"
Q111488983	Len	"Distribution characteristic of <i>Neripteron pileolus</i> in salt reed marsh"
Q114755210	Len	"Distribution extension of Lasiurus arequipae Málaga, Díaz, Arias & Medina, 2020 (Chiroptera, Vespertilionidae) and contributions to its natural history"
Q114216720	Len	"Distribution mapping of Bauhinia vahlii Wight & Arn. in India using ecological niche modelling"
Q113263148	Len	"Distribution of <i>Plum pox virus</i> strains in natural sources in the Czech Republic"
Q101150923	Len	"Distribution of Drosera spathulata Labill.and D.tokaiensis (Komiya & C.Shibata) T.Nakamura & Ueda in the southern part of Hyogo Prefecture, southwestern Japan"
Q101150923	Lnl	"Distribution of Drosera spathulata Labill.and D.tokaiensis (Komiya & C.Shibata) T.Nakamura & Ueda in the southern part of Hyogo Prefecture, southwestern Japan"
Q114364999	Len	"Distribution of Invasive Alien Species Red Swamp Crawfish (<i>Procambarus clarkii</i>) in Korea"
Q113339813	Len	"Distribution of Juvenile Arrow Squids <i>Nototodarus gouldi</i> and <i>N. sloanii</i> (Cephalopoda: Oegopsida) in New Zealand Waters"
Q113263136	Len	"Distribution of Plum pox virus in the Czech Republic    "
Q47324746	Len	"Distribution of acetylcholinesterase enzyme & electrolytes in the bovine follicular fluid of different size follicles"
Q113738986	Len	"Distribution of an Endemic Skink <I>Eutropis nagarjunensis</I> (Sharma, 1969) (Reptilia: Scincidae) with Notes on its Natural History and Behaviour in Eastern Ghats, India"
Q66705949	Len	"Distribution of doctors & $430 million"
Q58418071	Len	"Distribution of gaseous and particulate organic composition during dark α-pinene ozonolysis"
Q58418071	Lnl	"Distribution of gaseous and particulate organic composition during dark α-pinene ozonolysis"
Q39689241	Len	"Distribution of gold in blood following administration of auranofin (SK&F D-39162)"
Q113817994	Len	"Distribution of radioactivities in sugars from acetate-2-<sup>14</sup>C incubation and elemental content of some vascular plants in two diverse habitats of Glacier Bay, Alaska"
Q114052025	Len	"Distribution of the Mexican saucer bug Ambrysus signoreti Stål, 1862 (Heteroptera, Nepomorpha, Naucoridae, Ambrysinae)"
Q113305311	Len	"Distribution of the Symmetrical Logic Formulas in the <I>L</I><SUP>*</SUP><SUB>3</SUB>-Logic Metric Space"
Q113341809	Len	"Distribution of the species of Dipturus Rafinesque (Rajidae, Rajinae, Rajini) off Brazil and first record of the Caribbean skate D. teevani (Bigelow & Schroeder), in the Western South Atlantic"
Q111894982	Len	"Distribution patterns of Syllidae (Annelida: Polychaeta) from seagrass (<i>Zostera marina</i> and <i>Z. noltei</i>) meadows in the Ensenada de O Grove (Galicia, NW Spain)"
Q114013657	Len	"Distribution, migratory behavior, and conservation of Hudson’s Canastero Asthenes hudsoni (Furnariidae): a grassland specialist from the humid Pampas"
Q113705495	Len	"Distribution, reproductive cycle, and food habits of the herbivorous snail <i>Chlorostoma lischkei</i> off the coast of Suttsu Bay in southwestern Hokkaido, Japan"
Q113222174	Len	"Distribution, status, and habitat characteristics of Columbia Quillwort (<i>Isoetes minima</i>, Isoetaceae) in Canada"
Q114052027	Len	"Distributional range expansion and first record of the parasitic wasp Horismenus liturgusae Hansson & Schoeninger, 2014 (Hymenoptera, Eulophidae) on Liturgusa maya Saussure & Zehntner, 1894 (Mantodea, Liturgusidae) from Ecuador"
Q111947477	Len	"Distributional records for two 'relict' dasyurid marsupials in north Queensland rainforest."
Q100540493	Len	"District Court Districts and Areas (Amendment) and Variation of Days and Hours (Kells &Amp; Trim) Order, 2008"
Q114642794	Len	"Disturbance of pasture herbage and spore dispersal of<i>Pithomyces chartarum</i>(Berk. & Curt.) M. B. Ellis"
Q57882776	Len	"Dithiothreitol activity by particulate oxidizers of SOA produced from photooxidation of hydrocarbons under varied NO<sub><i>x</i></sub> levels"
Q57882776	Lnl	"Dithiothreitol activity by particulate oxidizers of SOA produced from photooxidation of hydrocarbons under varied NO<sub><i>x</i></sub> levels"
Q113142952	Len	"Diurnal  <i>In Vivo</i> Xylem Sap Glucose and Sucrose Monitoring Using Implantable Organic Electrochemical Transistor Sensors"
Q114592331	Len	"Diurnal Change of dissolved O<sub>2</sub>, CO<sub>2</sub> and pH in the Water of Ohori (Castle-moat) in Relation to the Solar Radiation. (Part III.) Their Seasonal Fluctuations"
Q67725506	Len	"Diurnal alteration of glycogen & its metabolite enzymes in rat testis"
Q59839320	Len	"Diurnal behaviour of the ionospheric Alfvén resonator signatures as observed at high latitude observatory Barentsburg (<I>L</I>=15)"
Q58052077	Len	"Diurnal tracking of anthropogenic CO<sub>2</sub> emissions in the Los Angeles basin megacity during spring 2010"
Q58052077	Lnl	"Diurnal tracking of anthropogenic CO<sub>2</sub> emissions in the Los Angeles basin megacity during spring 2010"
Q59246830	Len	"Diurnal variation of stratospheric and lower mesospheric HOCl, ClO and HO<sub>2</sub> at the equator: comparison of 1-D model calculations with measurements by satellite instruments"
Q59246830	Lnl	"Diurnal variation of stratospheric and lower mesospheric HOCl, ClO and HO<sub>2</sub> at the equator: comparison of 1-D model calculations with measurements by satellite instruments"
Q61657387	Len	"Diurnal variations of BrONO<sub>2</sub> observed by MIPAS-B at mid-latitudes and in the Arctic"
Q61657387	Lnl	"Diurnal variations of BrONO<sub>2</sub> observed by MIPAS-B at mid-latitudes and in the Arctic"
Q61656201	Lnl	"Diurnal variations of BrONO<sub>2</sub> observed by MIPAS-B at midlatitudes and in the Arctic"
Q57263628	Len	"Diurnal, seasonal and long-term behaviour of high arctic tundra-heath ecosystem dynamics inferred from model ensembles constrained by time-integrated CO<sub>2</sub> fluxes"
Q57263628	Lnl	"Diurnal, seasonal and long-term behaviour of high arctic tundra-heath ecosystem dynamics inferred from model ensembles constrained by time-integrated CO<sub>2</sub> fluxes"
Q58313806	Len	"Diurnal, synoptic and seasonal variability of atmospheric CO<sub>2</sub> in the Paris megacity area"
Q58313806	Lnl	"Diurnal, synoptic and seasonal variability of atmospheric CO<sub>2</sub> in the Paris megacity area"
Q113757553	Len	"Diverses formes de cancer traitées à I’acinine"
Q114751206	Len	"Diversity & Species richness of Family Geometridae (Lepidoptera: Insecta) in Veerangana Durgavati Wildlife Sanctuary, Damoh, Madhya-Pradesh."
Q113729599	Len	"Diversity of <i>mariner</i>-like elements in Orthoptera"
Q114205490	Len	"Diversity of Anthophilous Insects on Naturalized Species Ageratina adenophora (Spreng.) King & H. Rob. in Western Himalaya"
Q114104903	Len	"Diversity of Insect Foragers on Indian Jujube <i>Ziziphus mauritiana</i>"
Q114104877	Len	"Diversity of Natural Enemies Associated with Lac Insect <i>Kerria lacca</i> (Kerr) in Punjab"
Q113151056	Len	"Diversity of indigenous bacterial communities in <I>Oryza sativa</I> seeds of different varieties"
Q113178469	Len	"Diversity of thalloid liverworts in Brazilian Savanna of Parque Nacional da Chapada das Mesas, Maranhão, Brazil"
Q60327600	Len	"Diversity of true bugs from Iguazú National Park, Argentina"
Q60327600	Lnl	"Diversity of true bugs from Iguazú National Park, Argentina"
Q61167967	Lnl	"Diversity pattern of nitrogen fixing microbes in nodules of <i>Trifolium arvense</i>"
Q61167967	Len	"Diversity pattern of nitrogen fixing microbes in nodules of <i>Trifolium arvense</i> (L.) at different initial stages of ecosystem development"
Q114393174	Len	"Divination in the Ancient World, from Plato to the Neo-Platonists by Way of Aristotle and the Stoics. A Review of Peter T. Struck’s <i>Divination and Human Nature</i>"
Q111994749	Len	"Dixon, James R., John A. Wiest & José M. Cei: Revision of the Neotropical Snake Genus Chironius Fitzinger (Serpentes, Colubridae). - Museo regionale di scienze naturali, Monografia XIII. Torino, 1993: 279 S., 63 Abb. im Text und 21 Farbfotos auf"
Q111993027	Len	"Dixon, James R., John A. Wiest & José M. Cei: Revision of the Neotropical Snake Genus Chironius Fitzinger (Serpentes, Colubridae). — Museo regionale di scienze naturali, Monografia XIII. Torino, 1993: 279 S., 63 Abb. im Text und 21 Farbfotos auf"
Q114606785	Len	"Do England & Wales Qualified Solicitors Have a Legal Duty to Advise Their Clients on Climate-Related Risks?"
Q113142102	Len	"Do Plants Have a Choice of Traits to Be Modulated? Evidence from an Invasive Plant <i>Mikania micrantha</i> Kunth in Different Urban Environments"
Q59599612	Len	"Do mycorrhizal fungi create below-ground links between native plants and <i>Acacia longifolia</i>? A case study in a coastal maritime pine forest in Portugal"
Q59599612	Lnl	"Do mycorrhizal fungi create below-ground links between native plants and <i>Acacia longifolia</i>? A case study in a coastal maritime pine forest in Portugal"
Q114384548	Len	"Do research subsidies crowd out private R&D of large firms? Evidence from European Framework Programmes"
Q113317039	Len	"Do the informal & formal software modeling notations satisfy practitioners for software architecture modeling?"
Q112031385	Len	"Documenting the occurrence through space & time of aquatic non-indigenous fish, mollusks, algae, & plants threatening North America's Great Lakes utilizing herbaria & zoological museum specimens"
Q56839082	Len	"Does <i>Jatropha curcas</i> L. show resistance to drought in the Sahelian zone of West Africa? A case study from Burkina Faso"
Q56839082	Lnl	"Does <i>Jatropha curcas</i> L. show resistance to drought in the Sahelian zone of West Africa? A case study from Burkina Faso"
Q57889389	Len	"Does <i>Juncus effusus</i> enhance methane emissions from grazed pastures on peat?"
Q57889389	Lnl	"Does <i>Juncus effusus</i> enhance methane emissions from grazed pastures on peat?"
Q114363868	Len	"Does Crowdsourcing as Part of User-Driven Innovation Activity Affect Its Results? An Empirical Analysis of R&D Departments in Poland"
Q114008295	Len	"Does D Select the CP in Light Verb Constructions? A Reply to Hankamer & Mikkelsen (2021)"
Q113264612	Len	"Does Digital Literacy Predict E-government Performance An Extension of DeLone & McLean Information System Success Model"
Q61986672	Len	"Does Photofrin II Combined with a Radio-Adaptive Dose Lead to a Synergistic or Additive Effect after Ionising Irradiation <i>In Vitro</i>?"
Q61986672	Lnl	"Does Photofrin II Combined with a Radio-Adaptive Dose Lead to a Synergistic or Additive Effect after Ionising Irradiation <i>In Vitro</i>?"
Q58117799	Len	"Does atmospheric CO<sub>2</sub> seasonality play an important role in governing the air-sea flux of CO<sub>2</sub>?"
Q58117799	Lnl	"Does atmospheric CO<sub>2</sub> seasonality play an important role in governing the air-sea flux of CO<sub>2</sub>?"
Q113999334	Len	"Does dihydropyrimidine dehydrogenase level modify plasma antioxidant capacity in colorectal cancer patients treated with fluoropyrimidines? "
Q114372408	Len	"Does government R&D stimulate or crowd out firm R&D spending? Evidence from Chinese manufacturing industries"
Q113875304	Len	"Does green finance counteract the climate change mitigation: Asymmetric effect of renewable energy investment and R&D"
Q114021917	Len	"Does the expansion of the species' breeding range also involve the establishment of new migratory routes and new wintering ranges? The case of the citrine wagtail <em>Motacilla citreola</em> (Pallas, 1776)"
Q68171298	Len	"Don Ignacio Leonel Gómez Cervantes"
Q95566090	Len	"Don't brush off signs of a "brain attack". Stroke symptoms that go away on their own are still a medical emergency. Get to a hospital as fast as you can"
Q95566090	Lnl	"Don't brush off signs of a "brain attack". Stroke symptoms that go away on their own are still a medical emergency. Get to a hospital as fast as you can"
Q113825373	Len	"Donald E. Miller and Lorna Touryan Miller. <italic>Survivors: An Oral History of the Armenian Genocide</italic>. Berkeley and Los Angeles: University of California Press. 1993. Pp. xii, 242. $25.00"
Q113092115	Len	"Donald Filtzer. <italic>Soviet Workers and Late Stalinism: Labour and the Restoration of the Stalinist System after World War II</italic>. New York: Cambridge University Press. 2002. Pp. xviii, 276. $60.00"
Q55809291	Len	"Dos novedades de Marruecos: Linaria imzica Gómiz, sp. nov. (Scrophulariaceae): y Centaurea austromaroccana (Förther & Podlech): Gómiz, comb. & stat. nov. (Compositae)"
Q55809291	Les	"Dos novedades de Marruecos: Linaria imzica Gómiz, sp. nov. (Scrophulariaceae): y Centaurea austromaroccana (Förther & Podlech): Gómiz, comb. & stat. nov. (Compositae)"
Q65801250	Last	"Dou Shi Ci Nü"
Q65801250	Len	"Dou Shi Ci Nü"
Q65801250	Lnl	"Dou Shi Ci Nü"
Q65801249	Last	"Dou Shi Zhang Nü"
Q65801249	Len	"Dou Shi Zhang Nü"
Q65801249	Lnl	"Dou Shi Zhang Nü"
Q113437374	Len	"Double Jeopardy: The Development of a Legal and Social Policy. By <italic>Jay A. Sigler</italic>. [Cornell Studies in Civil Liberty.] (Ithaca, N. Y.: Cornell University Press. 1969. Pp. x, 264. $9.75.)"
Q114586688	Len	"Dower. Mineral Rights. Life Estate. Oil. Higgins Oil & Fuel Co. v. Snow, 113 Fed. 433 (C. C. A.)"
Q39828361	Len	"Down’s Syndrome: Chromosome Analysis of 362 Cases in Hungary"
Q113751308	Len	"Down-Regulation of Ubiquitin-Specific Peptidase 9X Inhibited Proliferation, Migration and Invasion of Osteosarcoma <i>via</i> ERK1/2 and PI3K/Akt Signaling Pathways"
Q64094668	Len	"Downregulation of MMSET impairs breast cancer proliferation and metastasis through inhibiting Wnt/β-catenin signaling"
Q64094668	Lnl	"Downregulation of MMSET impairs breast cancer proliferation and metastasis through inhibiting Wnt/β-catenin signaling"
Q112781414	Len	"Downscaling Climate over Complex Terrain: High Finescale (<1000 m) Spatial Variation of Near-Ground Temperatures in a Montane Forested Landscape (Great Smoky Mountains)*"
Q112031908	Len	"Dr. habil. Werner Fischel. Psyche und Leistung der Tiere. VI, 290 Seiten, 105 Abbild. Verlag Walter de Gruyter & Co. Berlin 1938; geb. 15,- RM"
Q112034162	Len	"Dr. habil. Werner Fischel. Psyche und Leistung der Tiere. VI, 290 Seiten, 105 Abbild. Verlag Walter de Gruyter & Co. Berlin 1938; geb. 15,– RM"
Q57880160	Len	"Drainage and tillage practices in the winter fallow season mitigate CH<sub>4</sub> and N<sub>2</sub>O emissions from a double-rice field in China"
Q57880160	Lnl	"Drainage and tillage practices in the winter fallow season mitigate CH<sub>4</sub> and N<sub>2</sub>O emissions from a double-rice field in China"
Q67230839	Len	"Drainage of soft cohesive sediment with and without <i>Phragmites australis</i> as an ecological engineer"
Q67230839	Lnl	"Drainage of soft cohesive sediment with and without <i>Phragmites australis</i> as an ecological engineer"
Q110191065	Len	"Drainage reduces CO<sub>2</sub> uptake and increases CO<sub>2</sub> efflux by a Siberian floodplain due to shifts in vegetation community and soil thermal characteristics"
Q110191065	Lnl	"Drainage reduces CO<sub>2</sub> uptake and increases CO<sub>2</sub> efflux by a Siberian floodplain due to shifts in vegetation community and soil thermal characteristics"
Q79143897	Len	"Dressing Beef at Swift & Company, Chicago"
Q113224554	Len	"Drift and Migration Behaviors Stimulated by Habitat Alterations in the Golden Snub-Nosed Monkey ( <i>Rhinopithecus roxellana</i>) in Mts. Qinling, China"
Q47683928	Len	"Drinking myths: a guided tour through folklore, fantasy, humbug & hogwash"
Q64213736	Len	"Drivers of 21<sup>st</sup> Century carbon cycle variability in the North Atlantic Ocean"
Q64213736	Lnl	"Drivers of 21<sup>st</sup> Century carbon cycle variability in the North Atlantic Ocean"
Q59770211	Len	"Drivers of column-average CO<sub>2</sub> variability at Southern Hemispheric Total Carbon Column Observing Network sites"
Q59770211	Lnl	"Drivers of column-average CO<sub>2</sub> variability at Southern Hemispheric Total Carbon Column Observing Network sites"
Q57890194	Len	"Drivers of multi-century trends in the atmospheric CO<sub>2</sub> mean annual cycle in a prognostic ESM"
Q57890194	Lnl	"Drivers of multi-century trends in the atmospheric CO<sub>2</sub> mean annual cycle in a prognostic ESM"
Q111893014	Len	"Driving Corporate Social Responsibility (CSR) through the <i>Companies Act</i>: an Overview of the Role of the Social and Ethics Committee"
Q57886161	Len	"Drought impact on carbon and water cycling in a Mediterranean <i>Quercus suber</i> L. woodland during the extreme drought event in 2012"
Q57886161	Lnl	"Drought impact on carbon and water cycling in a Mediterranean <i>Quercus suber</i> L. woodland during the extreme drought event in 2012"
Q114018721	Len	"Drought years in peatland rewetting: rapid vegetation succession can maintain the net CO<sub>2</sub> sink function"
Q52040522	Len	"Drug prevention in a community setting: a longitudinal study of the relative effectiveness of a three-year primary prevention program in boys & girls clubs across the nation"
Q67052361	Len	"Drugs and depression: dosage & blood level monitoring"
Q101557309	Len	"Drugs for preventing postoperative nausea and vomiting in adults after general anaesthesia: an abridged Cochrane network meta-analysis‡§"
Q101557309	Lnl	"Drugs for preventing postoperative nausea and vomiting in adults after general anaesthesia: an abridged Cochrane network meta-analysis‡§"
Q101557309	Ldv	"Drugs for preventing postoperative nausea and vomiting in adults after general anaesthesia: an abridged Cochrane network meta-analysis‡Â§"
Q114007532	Len	"Drums, Girls & Dangerous Pie (review)"
Q102127368	Lcs	"Družstvo pro správu privatizovaného domu "UZBECKÁ 18", Brno"
Q58698839	Len	"Dry eye disease also might influence psychological status and quality of life in patients with primary Sjögren’s syndrome"
Q58698839	Lnl	"Dry eye disease also might influence psychological status and quality of life in patients with primary Sjögren’s syndrome"
Q114049858	Len	"Dry matter yields and quality parameters of ten Napier grass (<i>Cenchrus purpureus</i>) genotypes at three locations in western Oromia, Ethiopia"
Q114755014	Len	"Duas espécies novas de Dicranthidium Moure & Urban (Hymenoptera, Megachilidae) e chave para a identificação das espécies"
Q113214207	Len	"Dupriez, Vincent., Orianne, Jean-François & Verhoeven, Marie (Éd.). (2008). De l’école au marché du travail, l’égalité des chances en question."
Q57886648	Len	"Dusk-to-nighttime enhancement of mid-latitude <i>Nm</i>F2 in local summer: inter-hemispheric asymmetry and solar activity dependence"
Q57886648	Lnl	"Dusk-to-nighttime enhancement of mid-latitude <i>Nm</i>F2 in local summer: inter-hemispheric asymmetry and solar activity dependence"
Q112043244	Len	"Dussart, Bernard: Les Copépodes des eaux continentales d'Europe occidentale. Tome I: Calanoides et Harpacticoides. — Paris (Edition N. Boubée & Cie.) 1967; 500 S., 210 Abb."
Q57881189	Len	"Dust deposition and ambient PM<sub>10</sub> concentration in northwest China: spatial and temporal variability"
Q57881189	Lnl	"Dust deposition and ambient PM<sub>10</sub> concentration in northwest China: spatial and temporal variability"
Q113254408	Len	"Dusty & Digital Media Literacy Workshops"
Q114179365	Len	"Dutch renewables R&D seeks paradigm shift"
Q114024446	Len	"Dwarf bat’s <i>(Pipistrellus pipistrellus)</i> lung diploid cell strains and their permissivity to orbiviruses <i>(Reoviridae: Orbivirus)</i> – pathogens of vector-borne animal diseases"
Q113200912	Len	"Dynamic Modeling and Simulation for Double Effect Absorption Refrigeration Using [mmim]DMP/CH<sub>3</sub>OH as Working Pairs"
Q114247990	Len	"Dynamic Patterns in Processes of Science Systems: Science Academies & their Journals-An illustrative example"
Q113066004	Len	"Dynamic and Static Restoration Processes in the α Region of Commercially Pure Titanium, and Effects of Oxygen and Iron on These Processes"
Q113200433	Len	"Dynamical Analysis of a Stochastic Predator-Prey System with Lévy Noise and Impulsive Toxicant Input"
Q64391152	Len	"Dynamically constrained ensemble perturbations – application to tides on the West Florida Shelf"
Q64391152	Lnl	"Dynamically constrained ensemble perturbations – application to tides on the West Florida Shelf"
